movieId,name,identifier,display_name,overview,title
13,Polski,pl,Polish,"Wielką Rafę Koralową zamieszkują kolorowe rybki zwane błazenkami. Jedną z nich o imieniu Marlin spotyka tragedia. Drapieżna ryba pożera mu żonę - Coral i prawie wszystkie jajeczka ikry, z których miały młode błazenki. Ocalał jedynie jeden mały błazenek o imieniu Nemo, który staje się oczkiem w głowie Marlina. Gdy jednak nadopiekuńczy ojciec postanawia wysyłać go do szkoły, zdarza się kolejne nieszczęście: mały błazenek zostaje wyłowiony z oceanu przez nurka i trafia do akwarium w gabinecie dentystycznym w Sydney. Merlin, który boi się głębi oceanu, postanawia wyruszyć na ratunek synkowi. W jego wyprawie towarzyszy mu inna rybka - Dora, która jest straszliwą zapominalską.",Gdzie jest Nemo
13,Português,pt,Portuguese,"Depois que seu filho é capturado na Grande Barreira de Corais e levado para Sydney, um peixe-palhaço tímido parte em uma jornada para trazê-lo para casa.",Procurando Nemo
13,Português,pt,Portuguese,"A meio de uma discussão entre pai e filho, os peixes-palhaço Marlin e Nemo são surpresos e separados por uma parede de recife. Marlin, com a ajuda de outro peixe, a adorável e esquecida Dory, embarca numa ""odisseia"" à procura do filho.",À Procura de Nemo
13,Română,ro,Romanian,"O aventură subacvatică în care este urmărită călătoria amuzantă și plină de aventuri a doi pești - Marlin și fiul său, Nemo - care vor fi separați la Marea Barieră de Corali. Nemo este luat pe neașteptate din ocean și ajunge în acvariul unui dentist din Portul Sydney. Împreună cu un prieten de nădejde, dar care suferă de pierderea memoriei pe termen scurt, pe nume Dory, tatăl lui Nemo pornește într-o palpitantă aventură pentru a-și găsi fiul pierdut.",În căutarea lui Nemo
13,Pусский,ru,Russian,"Среди прекрасных тропических морских стихий, в районе Большого барьерного рифа в уединении живет рыба-клоун по имени Марлин. Он растит своего единственного сыночка Немо. Океан и существующие в нем опасности очень страшат Марлина, и он как может ограждает сына от них, но молодой Немо, страдающий излишним любопытством, очень хочет разузнать побольше о таинственном рифе, рядом с которым они живут. Когда Немо по иронии судьбы оказывается вдалеке от дома, да и еще сталкивается с угрозой стать обедом рыбы-танка, Марлин отправляется на поиски сына. Но Марлин, конечно же, понимает, что героический спасатель из него не получится и просит о помощи в поисках, Дори, королевскую синюю рыбу, которая хоть и страдает от того, что почти ничего не помнит, но добрее ее не отыскать во всем безбрежном океане! Итак, наши герои отправляются в путешествие, в котором их подкарауливают многочисленные трудности и опасности...",В поисках Немо
13,Slovenčina,sk,Slovak,"Napriek zákazu svojho otca Nemo hneď prvý deň v škole opúšťa bezpečie korálového útesu a vydáva sa do hlbokej vody, aby kamarátom dokázal svoju odvahu. Nanešťastie ho odchytí športový potápač a Nemo skončí v akváriu v prístavnej zubnej ordinácii v Sydney. Jeho nešťastný otec s pomocou modrej korálovej rybky Dory, trpiacej stratou krátkodobej pamäti, vypláva na jeho záchranu. Cestou čelia mnohým nebezpečenstvám a stretajú najrozličnejších obyvateľov morských hlbín. Medzitým Nemo spolu s ostatnými obyvateľmi akvária – pračudesnou partiou morských tvorov – pripravuje plán úteku späť do mora.",Hľadá sa Nemo
13,Slovenščina,sl,Slovenian,"Nemo, avanturističnega mladega klovna, je nepričakovano odpeljal iz svojega doma v Veliki Barrier Reef v akvarij zobozdravniške ordinacije. Od zaskrbljenega očeta Marlina in prijazne, a pozabljive ribe Dory bo odpeljal Nemo doma - srečanje z vegetarijanskimi morskimi psi, surferskimi dutnjami, hipnotičnimi meduzami, lačnimi galebi in drugo.",Reševanje malega Nema
13,Srpski,sr,Serbian,"„У потрази за Немом“ нас води у забавни свет морских животиња у коме је рибица звана Немо (Марко Перић) ухваћена од стране рониоца и однесена у Сиднеј. Немов тата, Марлин (Бранислав Платиша), тада креће у дугу и тешку потрагу за својим сином, при чему упознаје многе забавне ликове, укључујучи и заборавну Дори (Аница Добра), који ће му помоћи на овом тешком путу!",У потрази за Немом
13,svenska,sv,Swedish,"Möt Nemo, en ung och nyfiken clownfisk som fångas av en sportdykare och hamnar i ett akvarium på en tandläkarmottagning i Sydney. Nu är det upp till Marvin, Nemos ängslige pappa att rädda honom! Han får sällskap av den hjälpsamma men väldigt glömska fisken Doris och tillsammans ger de sig ut i det stora farliga havet. Längs vägen tvingas de ta sig förbi skräckinjagande hajar, surfande sköldpaddor, lömska brännmaneter, hungriga fiskmåsar och mycket mer.",Hitta Nemo
13,ภาษาไทย,th,Thai,การใช้ชีวิตอยู่ในแนวโขดหินประการังใต้ทะเลลึกนั้น ช่างเป็นสิ่งที่เต็มไปด้วยอันตรายสำหรับเหล่าปลาการ์ตูนตัวน้อยๆ จึงไม่แปลกที่ มาร์ลิน ปลาการ์ตูนพ่อม่าย จะต้องทุ่มเทแรงกายแรงใจเต็มที่ในการปกป้อง นีโม ลูกชายตัวเดียวของเขาให้ได้ แม้ใจเขาจะมีทั้งความกลัวและความกังวลประดังถาโถมเข้ามา และแล้ว เวลาที่นีโมจะต้องออกจากบ้านอันแสนปลอดภัยของเขาก็มาถึง ในวันแรกของการไปโรงเรียน มาร์ลินเป็นห่วงมากจึงไปส่งลูกชายเอง ด้วยนิสัยที่วิตกกังวลเกินเหตุไปกับทุกการเคลื่อนไหวของลูก จนนีโมรู้สึกว่าพ่อเริ่มเว่อร์ไปหน่อย เจ้าหนูจึงท้าทายพ่อด้วยการทำซนว่ายผ่านแนวหินเพื่อเข้าไปสำรวจเรือลำหนึ่ง แต่แล้วเรื่องคาดไม่ถึงก็เกิดขึ้น เมื่อนักดำน้ำโผล่เข้ามารวบร่างของนีโมหายไปต่อหน้าต่อตามาร์ลิน ซึ่งไม่อาจช่วยอะไรได้ทัน! หัวใจที่หล่นวูบทำให้มาร์ลินว่ายพรวดออกตามหาลูกชายอย่างบ้าคลั่ง และเมื่อผ่านไปถึงหน้าโรงเรียนปลา เขาก็กระโจนเข้าขอความช่วยเหลือจาก โดรี่ ปลาขี้ตังเบ็ดฟ้า ซึ่งยินดีให้ความช่วยเหลือเต็มที่,นีโม ปลาเล็กหัวใจโต๊...โต
13,Türkçe,tr,Turkish,"Dünyaya gelir gelmez annesini kaybeden Nemo babası tarafından büyütülmektedir. Artık İlkokul çağına geldiğinde babasının ilgisinden sıkılmaya başlar. Bir süzgeci küçük olduğu için babası Okyanusta yüzmeyi Nemo' ya yasaklamıştır.Bir gün Nemo, Okyanusta yüzebileceğini ve o sırada yüzeyde duran cisme dokunabileceğini iddaa eder ve kendini bir anda bir insanın ellerinde bulur. Oğlunun insanlar tarafından yakalanıp götürüldüğünü gören babası, çok kararlıdır ne olursa olsun Nemo' yu bulacak ve eve geri gecektir. Fakat Okyanus sandığından çok daha tehlikelidir.",Kayıp Balık Nemo
13,Український,uk,Ukrainian,"Після нападу хижої риби, Марлін втратив дружину і безліч ікринок, із яких згодом повинні були вирости його діти. У нього залишився лише один синочок - і сьогодні, через багато років, Немо вперше йде до школи. Але будучи вельми неслухняною дитиною, він запливає занадто далеко, в заборонену для маленьких риб територію ...",У пошуках Немо
13,ozbek,uz,Uzbek,,Nemoni izlab
13,Tiếng Việt,vi,Vietnamese,"Nemo, một chú cá hề trẻ thích phiêu lưu, bất ngờ được đưa từ nhà Great Barrier Reef của mình đến một bể cá văn phòng của nha sĩ. Cha Marlin lo lắng và một chú cá thân thiện nhưng hay quên Dory mang Nemo về nhà - gặp gỡ cá mập ăn chay, lướt rùa rùa, sứa thôi miên, hải âu đói, và nhiều thứ khác trên đường đi.",Đi Tìm Nemo
13,普通话,zh,Mandarin,　　主角是一对可爱的小丑鱼(Clownfish)父子。父亲玛林和儿子尼莫一直在澳洲外海大堡礁中过着安定而幸福的平静生活。鱼爸爸玛林一直谨小慎微，行事缩手缩脚，虽然已经身为人父，却丝毫不会影响它成为远近闻名的胆小鬼。也正因为这一点，儿子尼莫常常与玛林发生争执，甚至有那么一点瞧不起自己的父亲。直到有一天，一直向往到海洋中冒险的尼莫，游出了他们所居住的珊瑚礁。正当尼莫想要舒展一下小尾巴的时候，一艘渔船毫不留情地将欢天喜地的尼莫捕走，并将它辗转卖到澳洲悉尼湾内的一家牙医诊所。在大堡礁的海底，心爱的儿子突然生死未卜的消息，对于鱼爸爸玛林来说却无异于晴天霹雳。尽管胆小尽管怕事，现在为了救回心爱的孩子，玛林也就只有豁出去了。它决心跟上澳洲洋流，踏上寻找自己儿子的漫漫征程。,海底总动员
13,普通话,zh,Mandarin,小丑魚Mo仔被人捉走了！一向膽小怕事的爸爸馬倫侷住沖出家園千里尋子，幸而遇上失魂魚多莉結伴同行互相照應。兩條魚仔玩轉大海，穿梭於鯊魚黨、水母陣、沖浪海龜和各有奇招的海底奇兵之中，尋親途上驚險百出，卻無阻馬倫與Mo仔父子重逢的決心！,海底奇兵
13,普通话,zh,Mandarin,小丑魚馬林（Marlin）與配偶珊瑚（Coral）於大堡礁建立了家園，但一場梭子魚的攻擊使馬林失去了珊瑚與大部分卵子。馬林以珊瑚喜愛的名字尼莫（Nemo）為碩果僅存的卵子命名。  尼莫的右鰭因在卵子時期中遭受攻擊而變得較小，對其游泳能力造成影響。馬林對兒子的過度保護使尼莫在上學首天感到不滿，賭氣游出了珊瑚礁並被一位潛水員捕捉帶走，該潛水員與同伴乘船離開時意外把其蛙鏡撞進了海中。,海底總動員
